path,composer
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024828b3.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\017807b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\030400b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\018405bv.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto n3 op37 3mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_XX3B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n2 op36 4mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\028600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\041100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\065300b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1049 Brandenburg Concert n4 1mov.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\19 Polish Songs, for Solo Voice and Piano accomplements, No.8.mid",Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_9A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K495 Horn Concerto n4 2mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 29.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010107b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Prelude n15 op28 ''Raindrop''.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\WTCII07A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto n1 op15 2mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Simple Fugue Regular Subject n1.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0811 English Suite n6 8mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\025600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\043700b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0551 Prelude and Fugue.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\008906b_.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\19 Polish Songs, for Solo Voice and Piano accomplements, No.11.mid",Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X6B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\039600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1055 Harpsichord Concerto n4 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n14 op27 3mov ''Moonlight''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0967 Sonata.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem 02 rextremendae.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\014004b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1058 Harpsichord Concerto n7 1mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\14. Duet In Unum .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem 03 tuba mirum.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv004.8.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K622 Clarinet Concerto 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Concertos\Piano Concerto n25 K503 2mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\036600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\014007b_.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv244 St. Matthew Passion\5.Erbarme dicht, mein Gott Alto Aria.mid",Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024515B_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\076904b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0526 Sonate en trio n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0530 Sonate en trio n6.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\017606b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Concerto n2 op19 1mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv033.6.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Fur Elise.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n41 K551 2mov ''Jupiter''.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\009207b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Piano Sonatas\Piano Sonata n01 K279.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0555 Short Prelude and Fugue n3 (Spurious).mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n08 op13 2mov ''Pathetique''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 22.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Canon Fugue n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv010.7.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n18 ''The Hunt''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1069 Orchestral Suite n4 5mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Preludes 2 Through Major keys 39.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\109100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n23 op57 1mov ''Apassionata''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012606b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0552 Prelude and Fugue ''St. Anne''.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\022703b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\043000b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0594 Vivaldi Concerto Arrangement RV208.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv802 Four Inventions (Duettos) Clavier-Übung III n1.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024429bb.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0806 English Suite n1 07mov .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n7 3mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\009106b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Piano version of Bachs two part inventions No.4.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 25.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n1 1mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0911 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n3 4mov ''Eroica''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv244 St. Matthew Passion\3.Gebt mir meinen Jesum weider Bass Aria.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0590 Pastorale.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Prelude n17 op28 ''Scene On the Place of Notre Dame.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\038300b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 24.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony op125 n9 1mov ''Choral''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\WoO086 Scotish.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_XX4B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\039300b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n4 1mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\066200b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\032700b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n10.mid,Beethoven
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Sonata No.3, 2nd Mov, Scherzo.mid",Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X4A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Lieder op48 n1 ''Bitten''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0811 English Suite n6 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1052 Harpsichord Concerto n1 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0997 Partita for Lute 5mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv036(2).4.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\12. Chor Credo In Unum Deum .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\007507b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\014706b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1079 The Musical Offering\Musical Offering n12.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\024505b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\037900b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op25 n02.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_8A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006704b_.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Rondo Opus.51, No.2.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Piano version of Bachs two part inventions No...mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0572 Fantasia.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\17. Bass Aria Et In Spritum .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1057 Harpsichord Concerto n6 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\008107b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Rage over a lost pennny.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0806 English Suite n1 04mov .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\040400b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0816 French Suite n5.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Lieder op48 n3 ''Vom Tode''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 11.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv787-801 Three Part Inventions (Sinfonias)\Bwv0800 Sinfonia n14.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\006707b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv ''Little Notebook for Anna Magdalena Bach''\06 Menuet.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Overture ''Leonore'' n2 op72.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0935 Little Prelude n3.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Imprompt Fantastique.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv802 Four Inventions (Duettos) Clavier-U_bung III n1.mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\19 Polish Songs, for Solo Voice and Piano accomplements, No.15.mid",Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\040100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv772-786 Two Part Inventions\Bwv784 Invention n13 .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\034100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\004803b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012006b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\017206vn.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\030800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv787-801 Three Part Inventions (Sinfonias)\Bwv0792 Sinfonia n6.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\022602b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1005 Violin Sonata n3 2mov Fugue.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii08b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\08. Chor Qui Tollis .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1041 Violin Concerto n1 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv870-893 The Well Tempered Clavier Book 2\Wtcii20b.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Hess063 keyb Kaplied.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1014 Harpsicord and Violin Sonata 3mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\029600b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0913 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K594 Adagio & Allegro for Mechanical Organ.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Concertos\Bwv1041 Violin Concerto n1 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K626 Requiem 12 agnus dei.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\016806b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\The Chelsea Notebook\Early Pieces n11 Country dance.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Prelude n16 op28 ''Hades''.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op09 n2.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv244 St. Matthew Passion\7.Können Tränen meiner Wangen nichts erlangen Alto Aria.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv232 Mass\04. Chor Gloria In Exelcis .mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\025100b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\010806b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Piano Concerto n2 2mov.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\013705b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\017206b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Bagatella op33 n6.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Piano version of Bachs two part inventions No.15.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K191 Bassoon Concerto 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1066 Orchestral Suite n1 6mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\012008ba.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude Op.10 No.11.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\WoO061 Mouvement Pour Piano.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0910 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0998 Prelude Fugue Allegro for Lute 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Mazurka op7 n1.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0561 Fantasie and Fuga.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_3A.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\The Chelsea Notebook\Early Pieces n5 Country Dance.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031000b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\030700b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv772-786 Two Part Inventions\Bwv778 Invention n07.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1080 The Art Of Fugue\Counter Fugue n2.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano sonata n26 ''Les Adieux''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Symphonies\Symphony n7 2mov.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K314 Flute Concerto n2 3mov.mid,Mozart
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Sieben Bagatellen, in E flat Major, Opus.33, No.1.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0916 Toccata.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0963 Sonata.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Prelude n14 op28 ''Fear''.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0937 Little Prelude n5.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\031900b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Harpsichord Concertos\Bwv1060 Two Harpsichords Concerto n1.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1067 Orchestral Suite n2 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\Symphonies\Symphony n30 K202 1mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K314 Flute Concerto n2 2mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\029800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv772-786 Two Part Inventions\Bwv777 Invention n06.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\Bwv017.7.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv988 The Goldberg Variations\Variation 16.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n03.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op10 n08.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonatas\Piano Sonata n27.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\026700ba.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Mozart\K136 Divertimento 3mov.mid,Mozart
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Bagatella op33 n2.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Etude op10 n07.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1046 aSinfonia h.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\066800b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Chopin\Nocturne op37 n2.mid,Chopin
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv1066-1069 Orchestral Suites\Bwv1069 Orchestral Suite n4 2mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Lieder op48 n2 ''Die Liebe Des Nachsten''.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv846-869 The Well Tempered Clavier Book 1\WT1_X7B.MID,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Bagatella Fur Elise.mid,Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv0811 English Suite n6 4mov.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\014710b_.mid,Bach
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv772-786 Two Part Inventions\Bwv785 Invention n14 .mid,Bach
"C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Beethoven\Piano Sonata No 28 in B flat -Hammerklavier- Op.106, 2nd Mov Scherzo.mid",Beethoven
C:\Users\PR\AIsandiego\AAI -511\Module7\Project_PR\Bach\Bwv001- 400 Chorales\011205b_.mid,Bach
